id,productsCount,orderPrice,buyer,buyerCity,orderStatus,shippingPrice,orderDate,orderTime,type,buyerSatisfaction
268,1,7.99,Bronius P.,Ignalina,pristatytas,0.0,2021-09-01,9:3,internetu,5.0
269,4,104.96,Aurimas H.,Alytus,patvirtintas,2.99,2018-06-25,9:28,internetu,3.0
270,2,22.98,Rimantas U.,Kretinga,patvirtintas,2.99,2024-05-30,14:26,parduotuvėje,5.0
271,4,31.96,Asta N.,Ignalina,patvirtintas,2.99,2023-08-24,13:32,internetu,4.0
272,1,5.99,Aurimas W.,Jonava,pristatytas,0.0,2017-03-29,13:57,internetu,5.0
273,1,7.99,Aurimas Q.,Kėdainiai,pristatytas,2.99,2022-10-30,13:8,internetu,3.0
274,3,54.97,Marius W.,Zarasai,išsiųstas,0.0,2020-03-31,15:56,parduotuvėje,5.0
275,4,44.96,Rimantas I.,Kėdainiai,pristatytas,2.99,2017-06-29,8:13,internetu,5.0
276,2,14.98,Rimantas K.,Prienai,pristatytas,4.99,2018-05-14,9:8,internetu,5.0
277,3,89.97,Vytautas H.,Kybartai,atšauktas,4.99,2019-11-17,12:38,internetu,1.0
278,4,84.96,Gintarė Y.,Rokiškis,pristatytas,2.99,2019-11-05,8:15,internetu,3.0
279,2,44.98,Vilma H.,Grigiškės,pristatytas,2.99,2020-05-30,8:53,internetu,3.0
280,3,17.97,Aurimas A.,Širvintos,pristatytas,2.99,2024-04-28,8:35,internetu,2.0
281,2,29.98,Kazimieras X.,Kybartai,pristatytas,4.99,2016-08-22,13:54,internetu,5.0
282,1,14.99,Jonas O.,Joniškis,naujas,0.0,2021-10-31,12:50,internetu,2.0
283,5,44.95,Aldona Q.,Kupiškis,pristatytas,2.99,2017-12-05,11:15,internetu,1.0
284,4,114.96,Laima J.,Visaginas,pristatytas,4.99,2018-12-21,9:3,internetu,3.0
285,5,57.95,Ona W.,Prienai,pristatytas,2.99,2020-10-26,10:1,parduotuvėje,5.0
286,3,29.97,Asta D.,Kazlų Rūda,pristatytas,2.99,2021-08-01,15:58,internetu,5.0
287,3,45.97,Jolanta H.,Elektrėnai,pristatytas,19.99,2019-05-02,10:20,parduotuvėje,5.0
288,2,79.98,Vitalijus M.,Telšiai,pristatytas,2.99,2023-01-06,8:28,internetu,2.0
289,2,29.98,Marius K.,Šalčininkai,pristatytas,2.99,2022-10-14,9:28,internetu,3.0
290,4,30.96,Rita L.,Zarasai,pristatytas,2.99,2018-09-22,9:59,parduotuvėje,
291,3,45.97,Ona S.,Kaišiadorys,pristatytas,0.0,2017-11-05,15:34,internetu,2.0
292,3,27.97,Gintaras O.,Rokiškis,pristatytas,2.99,2019-11-19,10:6,parduotuvėje,5.0
293,4,33.96,Vitalijus T.,Marijampolė,pristatytas,2.99,2016-04-13,14:46,internetu,4.0
294,4,25.96,Bronius P.,Elektrėnai,pristatytas,2.99,2019-04-15,10:51,internetu,5.0
295,2,20.98,Rimantas S.,Neringa,naujas,4.99,2020-05-22,13:47,parduotuvėje,4.0
296,5,99.95,Jurgis K.,Vilnius,pristatytas,19.99,2016-02-28,9:58,parduotuvėje,5.0
297,3,49.97,Viktorija P.,Kėdainiai,naujas,9.99,2015-02-23,13:19,internetu,5.0
298,1,7.99,Vaidas E.,Širvintos,pristatytas,2.99,2019-04-09,12:7,internetu,1.0
299,3,44.97,Jolanta F.,Kėdainiai,pristatytas,2.99,2023-11-07,13:13,internetu,5.0
300,3,67.97,Ona O.,Zarasai,pristatytas,2.99,2021-05-15,10:21,internetu,5.0
301,1,14.99,Marius U.,Rokiškis,pristatytas,19.99,2020-06-11,15:13,internetu,5.0
302,5,83.95,Bronius W.,Šilutė,pristatytas,2.99,2017-04-04,14:28,internetu,5.0
303,4,35.96,Dalia Z.,Biržai,atšauktas,0.0,2023-01-23,15:22,internetu,1.0
304,1,7.99,Jolanta O.,Zarasai,pristatytas,19.99,2021-02-08,14:58,internetu,4.0
305,3,27.97,Aidas J.,Lazdijai,pristatytas,2.99,2017-09-11,10:42,parduotuvėje,4.0
306,4,57.96,Rasa G.,Šilutė,pristatytas,2.99,2020-04-09,8:50,internetu,5.0
307,5,60.95,Ona Z.,Švenčionys,pristatytas,19.99,2024-04-26,10:25,internetu,5.0
308,3,61.97,Jurgis D.,Pakruojis,pristatytas,2.99,2022-07-22,9:16,internetu,4.0
309,3,19.97,Jonas G.,Anykščiai,pristatytas,0.0,2015-12-28,12:9,parduotuvėje,5.0
310,5,88.95,Marius F.,Prienai,pristatytas,4.99,2015-09-17,12:31,internetu,4.0
311,1,29.99,Giedrė Z.,Prienai,pristatytas,0.0,2019-12-16,13:43,internetu,1.0
312,3,69.97,Inga C.,Zarasai,pristatytas,2.99,2019-06-09,14:23,parduotuvėje,5.0
313,4,84.96,Vaidas S.,Zarasai,naujas,2.99,2019-12-09,13:8,internetu,3.0
314,4,66.96,Marius R.,Kaišiadorys,pristatytas,4.99,2024-05-13,13:55,parduotuvėje,5.0
315,5,73.95,Rasa T.,Širvintos,išsiųstas,0.0,2021-09-21,9:31,internetu,1.0
316,5,164.95,Giedrė G.,Kupiškis,pristatytas,2.99,2017-02-09,13:6,internetu,4.0
317,4,42.96,Dalia L.,Klaipėda,pristatytas,19.99,2018-09-12,14:49,internetu,2.0
318,3,25.97,Giedrė K.,Šalčininkai,pristatytas,9.99,2016-07-11,14:36,internetu,5.0
319,5,68.95,Marius C.,Zarasai,pristatytas,2.99,2017-10-10,10:11,parduotuvėje,5.0
320,3,34.97,Vitalijus B.,Zarasai,pristatytas,4.99,2022-04-02,11:58,parduotuvėje,4.0
321,5,119.95,Jurgis M.,Šilutė,pristatytas,4.99,2023-09-16,10:13,internetu,4.0
322,5,43.95,Vilma K.,Rokiškis,pristatytas,2.99,2018-02-15,14:54,internetu,
323,1,9.99,Giedrius Z.,Alytus,pristatytas,9.99,2019-02-23,14:19,parduotuvėje,4.0
324,3,63.97,Gintautas U.,Pakruojis,pristatytas,2.99,2018-03-28,12:10,internetu,3.0
325,4,117.96,Marius M.,Kupiškis,pristatytas,2.99,2019-11-27,13:15,internetu,5.0
326,5,85.95,Jolanta S.,Elektrėnai,išsiųstas,4.99,2017-07-20,10:47,internetu,5.0
327,1,29.99,Aidas I.,Kybartai,pristatytas,9.99,2016-11-13,15:9,internetu,3.0
328,3,64.97,Ona D.,Ukmergė,pristatytas,9.99,2023-08-02,10:38,internetu,3.0
329,5,68.95,Marius P.,Alytus,pristatytas,4.99,2017-10-01,9:12,parduotuvėje,4.0
330,4,50.96,Aurimas O.,Druskininkai,pristatytas,2.99,2020-04-26,14:3,internetu,2.0
331,3,30.97,Aurimas O.,Šiauliai,pristatytas,2.99,2022-06-20,14:3,internetu,4.0
332,5,51.95,Marius K.,Zarasai,pristatytas,2.99,2015-01-16,13:9,internetu,5.0
333,3,20.97,Elžbieta E.,Kaišiadorys,pristatytas,2.99,2018-12-29,10:5,parduotuvėje,4.0
334,4,79.96,Giedrius Z.,Kaišiadorys,pristatytas,2.99,2022-10-13,13:24,internetu,5.0
335,4,55.96,Rasa Y.,Trakai,pristatytas,4.99,2016-09-22,13:54,internetu,5.0
336,1,14.99,Giedrius L.,Kybartai,pristatytas,9.99,2020-04-30,13:13,internetu,4.0
337,4,74.96,Aidas S.,Ukmergė,pristatytas,2.99,2021-08-25,14:27,internetu,4.0
338,1,9.99,Ona V.,Zarasai,pristatytas,4.99,2022-01-02,12:20,internetu,5.0
339,2,15.98,Ona G.,Zarasai,patvirtintas,2.99,2019-02-25,15:4,internetu,4.0
340,3,20.97,Vaidas Y.,Pakruojis,pristatytas,4.99,2016-01-15,12:13,parduotuvėje,5.0
341,5,52.95,Aurimas B.,Kalvarija,pristatytas,4.99,2020-11-11,15:8,internetu,5.0
342,1,14.99,Petras X.,Marijampolė,pristatytas,2.99,2016-10-02,15:31,internetu,4.0
343,1,14.99,Jolanta S.,Kaišiadorys,pristatytas,9.99,2020-05-23,14:0,parduotuvėje,5.0
344,1,9.99,Jurgis I.,Rokiškis,pristatytas,2.99,2017-01-19,13:16,internetu,2.0
345,5,92.95,Asta Q.,Kėdainiai,pristatytas,2.99,2017-02-15,14:33,internetu,4.0
346,2,79.98,Asta B.,Kybartai,pristatytas,2.99,2018-02-05,15:49,internetu,2.0
347,2,79.98,Gintarė K.,Šilutė,pristatytas,0.0,2015-11-22,12:32,internetu,3.0
348,4,68.96,Jurgis B.,Biržai,pristatytas,2.99,2024-02-29,11:23,parduotuvėje,4.0
349,4,54.96,Jolanta L.,Zarasai,naujas,2.99,2017-06-04,12:54,parduotuvėje,5.0
350,2,13.98,Ona C.,Zarasai,atšauktas,9.99,2023-06-18,11:26,internetu,1.0
351,3,21.97,Giedrius I.,Šilutė,išsiųstas,4.99,2022-05-21,12:16,internetu,5.0
352,1,9.99,Jolanta S.,Zarasai,pristatytas,4.99,2022-05-08,9:50,internetu,5.0
353,1,29.99,Laima C.,Joniškis,pristatytas,2.99,2017-03-25,14:2,internetu,2.0
354,3,74.97,Marius L.,Radviliškis,pristatytas,2.99,2021-02-24,9:1,internetu,
355,4,80.96,Ona K.,Kaišiadorys,pristatytas,9.99,2024-01-06,10:53,internetu,
356,1,7.99,Giedrė G.,Panevėžys,pristatytas,2.99,2016-08-14,8:4,internetu,4.0
357,4,34.96,Marius E.,Kaišiadorys,pristatytas,2.99,2016-02-13,10:10,internetu,5.0
358,2,59.98,Aidas G.,Alytus,pristatytas,9.99,2015-05-03,8:26,internetu,4.0
359,1,49.99,Ona A.,Švenčionys,atšauktas,19.99,2022-12-13,9:31,parduotuvėje,2.0
360,2,17.98,Aldona T.,Lazdijai,išsiųstas,2.99,2019-03-04,10:39,internetu,1.0
361,1,4.99,Vilma W.,Neringa,pristatytas,4.99,2024-04-27,13:29,internetu,2.0
362,4,144.96,Kazimieras X.,Šilutė,pristatytas,2.99,2018-02-14,8:34,internetu,3.0
363,1,14.99,Vitalijus N.,Panevėžys,pristatytas,2.99,2018-08-08,8:14,internetu,5.0
364,1,9.99,Vilma R.,Kėdainiai,išsiųstas,2.99,2019-06-23,8:33,internetu,5.0
365,1,7.99,Giedrius E.,Zarasai,pristatytas,9.99,2014-12-30,10:54,internetu,3.0
366,3,32.97,Kazimieras U.,Anykščiai,pristatytas,9.99,2019-07-13,13:27,parduotuvėje,2.0
367,5,63.95,Vilma F.,Kalvarija,pristatytas,9.99,2021-01-15,13:36,internetu,5.0
368,5,67.95,Vytautas H.,Kėdainiai,pristatytas,0.0,2020-11-30,11:7,internetu,4.0
369,1,29.99,Antanas E.,Zarasai,pristatytas,4.99,2021-11-12,10:38,internetu,5.0
370,2,24.98,Ona C.,Biržai,atšauktas,2.99,2024-01-13,9:57,internetu,4.0
371,2,59.98,Rita B.,Kybartai,pristatytas,2.99,2017-03-06,10:9,internetu,1.0
372,5,89.95,Aurimas Z.,Kėdainiai,pristatytas,9.99,2021-06-13,15:36,internetu,4.0
373,2,39.98,Vitalijus Q.,Marijampolė,pristatytas,2.99,2019-06-21,13:58,internetu,1.0
374,2,14.98,Rimantas D.,Kretinga,pristatytas,2.99,2021-04-18,10:19,internetu,3.0
375,2,99.98,Ona A.,Panevėžys,pristatytas,2.99,2017-07-22,8:18,internetu,
376,1,7.99,Giedrė P.,Kalvarija,pristatytas,9.99,2016-01-03,15:9,internetu,5.0
377,1,7.99,Viktorija H.,Kalvarija,patvirtintas,0.0,2023-01-05,14:0,internetu,3.0
378,4,124.96,Aidas Z.,Ignalina,pristatytas,4.99,2015-06-12,10:15,internetu,5.0
379,3,20.97,Aurimas P.,Radviliškis,naujas,2.99,2023-08-21,8:24,internetu,3.0
380,3,27.97,Viktorija M.,Šalčininkai,pristatytas,2.99,2015-08-05,8:25,internetu,4.0
381,5,50.95,Marius V.,Švenčionys,patvirtintas,2.99,2015-08-15,11:32,internetu,3.0
382,5,75.95,Marius A.,Šilutė,atšauktas,4.99,2015-07-03,15:49,internetu,2.0
383,4,129.96,Marius Q.,Šilutė,pristatytas,2.99,2021-07-17,10:52,internetu,3.0
384,3,65.97,Vilma F.,Kaišiadorys,pristatytas,2.99,2018-10-08,15:17,parduotuvėje,3.0
385,3,72.97,Viktorija S.,Šiauliai,pristatytas,2.99,2020-07-20,13:34,internetu,5.0
386,1,49.99,Dalia L.,Rokiškis,pristatytas,4.99,2021-03-07,8:53,parduotuvėje,3.0
387,2,55.98,Jurgis C.,Raseiniai,išsiųstas,4.99,2017-06-25,10:53,parduotuvėje,5.0
388,8,194.92,Giedrius Q.,Kaunas,pristatytas,0.0,2015-09-06,9:11,internetu,4.0
389,5,58.95,Marius O.,Pabradė,išsiųstas,4.99,2019-11-23,8:2,internetu,2.0
390,2,59.98,Viktorija H.,Kybartai,pristatytas,2.99,2016-07-08,11:25,internetu,5.0
391,5,62.95,Vitalijus U.,Elektrėnai,pristatytas,19.99,2019-02-06,8:37,internetu,5.0
392,1,7.99,Vaida J.,Kaišiadorys,pristatytas,2.99,2016-04-10,11:19,parduotuvėje,5.0
393,4,28.96,Aurimas W.,Kaišiadorys,pristatytas,2.99,2018-02-16,8:23,internetu,3.0
394,3,65.97,Rita T.,Zarasai,pristatytas,2.99,2020-08-31,8:57,parduotuvėje,3.0
395,2,59.98,Jonas N.,Kaišiadorys,pristatytas,4.99,2023-02-16,12:41,parduotuvėje,4.0
396,2,44.98,Vilma Q.,Zarasai,pristatytas,2.99,2019-04-23,14:2,internetu,4.0
397,1,49.99,Jolanta M.,Kėdainiai,pristatytas,2.99,2018-03-03,8:44,internetu,5.0
398,3,59.97,Jonas G.,Prienai,patvirtintas,2.99,2023-07-16,15:51,internetu,5.0
399,5,102.95,Ona Q.,Visaginas,pristatytas,4.99,2019-07-11,13:27,internetu,3.0
400,2,15.98,Elžbieta B.,Zarasai,pristatytas,2.99,2023-06-13,9:15,parduotuvėje,5.0
401,5,85.95,Viktorija X.,Marijampolė,naujas,2.99,2024-05-18,12:38,internetu,3.0
402,4,22.96,Vaida Y.,Biržai,pristatytas,0.0,2021-05-30,10:33,internetu,3.0
403,2,54.98,Aurimas S.,Šilutė,pristatytas,2.99,2017-03-24,10:50,internetu,5.0
404,3,62.97,Kazimieras K.,Telšiai,patvirtintas,19.99,2017-05-13,8:25,internetu,2.0
405,3,24.97,Vilma R.,Šilutė,pristatytas,0.0,2020-06-07,12:26,internetu,5.0
406,3,25.97,Aurimas M.,Raseiniai,pristatytas,2.99,2024-04-05,8:24,parduotuvėje,5.0
407,5,154.95,Gintaras R.,Kazlų Rūda,pristatytas,4.99,2020-05-29,13:46,internetu,3.0
408,2,14.98,Jolanta A.,Zarasai,pristatytas,2.99,2019-03-28,11:7,internetu,5.0
409,4,80.96,Jolanta F.,Grigiškės,pristatytas,2.99,2015-10-08,12:46,internetu,5.0
410,1,5.99,Aldona E.,Rokiškis,išsiųstas,2.99,2018-08-28,13:36,parduotuvėje,5.0
411,3,65.97,Bronius X.,Zarasai,pristatytas,2.99,2016-08-15,12:29,internetu,2.0
412,5,147.95,Aurimas H.,Kybartai,pristatytas,2.99,2023-08-03,15:13,parduotuvėje,2.0
413,3,41.97,Petras I.,Zarasai,pristatytas,2.99,2020-12-15,10:58,internetu,3.0
414,1,7.99,Vaida F.,Pakruojis,pristatytas,2.99,2023-03-27,11:50,internetu,2.0
415,2,19.98,Vytautas G.,Zarasai,pristatytas,4.99,2019-08-28,8:31,internetu,2.0
416,5,38.95,Vytautas Y.,Kėdainiai,pristatytas,2.99,2017-01-17,11:9,internetu,4.0
417,5,58.95,Vaidas Y.,Ignalina,pristatytas,19.99,2019-09-24,8:47,internetu,2.0
418,2,64.98,Viktorija I.,Kelmė,pristatytas,0.0,2022-02-04,13:58,internetu,4.0
419,2,57.98,Vilma P.,Elektrėnai,atšauktas,2.99,2021-08-06,10:10,parduotuvėje,4.0
420,1,4.99,Rasa G.,Šilutė,pristatytas,2.99,2017-01-25,12:25,internetu,5.0
421,2,17.98,Giedrius G.,Kalvarija,pristatytas,4.99,2021-04-15,12:33,internetu,2.0
422,2,12.98,Bronius N.,Kėdainiai,pristatytas,2.99,2021-12-04,14:55,parduotuvėje,1.0
423,2,20.98,Gintautas Z.,Kaišiadorys,pristatytas,0.0,2022-04-30,8:55,parduotuvėje,2.0
424,4,24.96,Inga I.,Šilutė,pristatytas,2.99,2023-07-26,14:14,internetu,5.0
425,3,84.97,Vaida J.,Plungė,pristatytas,2.99,2015-02-26,9:58,internetu,2.0
426,5,72.95,Inga D.,Kėdainiai,pristatytas,2.99,2020-09-15,13:9,parduotuvėje,5.0
427,4,99.96,Gintaras C.,Šilutė,pristatytas,4.99,2023-06-01,15:48,internetu,4.0
428,5,95.95,Vytautas U.,Širvintos,išsiųstas,2.99,2023-08-02,10:19,internetu,5.0
429,1,9.99,Jolanta D.,Pakruojis,pristatytas,2.99,2016-01-05,14:15,internetu,5.0
430,5,99.95,Vaida S.,Ignalina,pristatytas,0.0,2015-04-15,8:6,parduotuvėje,2.0
431,2,10.98,Aldona Q.,Plungė,pristatytas,2.99,2016-02-14,15:50,parduotuvėje,4.0
432,1,49.99,Elžbieta B.,Zarasai,naujas,0.0,2018-10-30,12:41,internetu,4.0
433,1,5.99,Elžbieta Y.,Kaišiadorys,pristatytas,4.99,2018-09-18,10:31,internetu,3.0
434,2,37.98,Aurimas R.,Kėdainiai,patvirtintas,2.99,2021-04-22,15:57,internetu,5.0
435,5,69.95,Aidas X.,Kalvarija,patvirtintas,2.99,2019-12-22,15:11,parduotuvėje,1.0
436,5,87.95,Gintautas Y.,Kėdainiai,atšauktas,2.99,2023-02-08,11:13,internetu,2.0
437,4,62.96,Giedrė P.,Anykščiai,pristatytas,19.99,2018-03-05,10:7,internetu,2.0
438,2,12.98,Ona I.,Kaišiadorys,pristatytas,9.99,2018-03-11,9:54,internetu,5.0
439,1,14.99,Vilma W.,Jonava,atšauktas,2.99,2017-02-23,14:53,internetu,2.0
440,4,111.96,Ona U.,Vilnius,pristatytas,2.99,2016-04-02,14:50,parduotuvėje,2.0
441,5,75.95,Gintautas D.,Lazdijai,naujas,0.0,2022-06-22,10:57,internetu,3.0
442,2,37.98,Giedrius R.,Kėdainiai,pristatytas,2.99,2015-09-04,13:37,internetu,4.0
443,3,74.97,Giedrė J.,Druskininkai,pristatytas,4.99,2020-05-06,14:57,internetu,5.0
444,5,59.95,Aurimas A.,Zarasai,pristatytas,4.99,2019-08-31,13:34,parduotuvėje,5.0
445,6,53.94,Laima A.,Vilnius,naujas,4.99,2017-09-25,14:58,parduotuvėje,4.0
446,2,17.98,Ona A.,Kaišiadorys,naujas,2.99,2022-01-06,9:37,internetu,4.0
447,4,77.96,Gintautas C.,Anykščiai,pristatytas,2.99,2018-02-03,13:40,internetu,5.0
448,4,49.96,Elžbieta N.,Utena,pristatytas,19.99,2021-11-25,10:52,internetu,3.0
449,3,85.97,Jonas R.,Kaišiadorys,patvirtintas,19.99,2021-05-05,14:31,parduotuvėje,5.0
450,2,14.98,Gintaras X.,Druskininkai,pristatytas,2.99,2017-02-07,8:56,parduotuvėje,5.0
451,3,20.97,Ona F.,Šilutė,pristatytas,2.99,2019-12-26,11:6,parduotuvėje,4.0
452,2,11.98,Rimantas G.,Kaišiadorys,pristatytas,4.99,2018-11-30,14:37,internetu,4.0
453,5,41.95,Jonas I.,Zarasai,pristatytas,2.99,2021-04-30,8:10,parduotuvėje,2.0
454,3,42.97,Vaidas G.,Rokiškis,pristatytas,9.99,2020-10-31,13:7,internetu,5.0
455,4,54.96,Jurgis F.,Radviliškis,pristatytas,9.99,2023-11-01,9:2,internetu,2.0
456,1,29.99,Gintaras N.,Klaipėda,naujas,2.99,2018-12-15,12:7,internetu,1.0
457,2,14.98,Gintautas M.,Lazdijai,pristatytas,9.99,2017-10-15,13:48,internetu,2.0
458,2,15.98,Aurimas E.,Ukmergė,pristatytas,0.0,2017-08-23,8:32,internetu,2.0
459,3,70.97,Marius Z.,Kelmė,pristatytas,2.99,2019-11-04,11:4,parduotuvėje,5.0
460,4,74.96,Antanas Z.,Kėdainiai,patvirtintas,2.99,2017-07-06,11:47,internetu,5.0
461,2,15.98,Elžbieta O.,Šilutė,pristatytas,2.99,2023-07-24,8:9,internetu,5.0
462,1,7.99,Marius P.,Šilutė,pristatytas,4.99,2017-05-14,14:7,parduotuvėje,5.0
463,2,59.98,Gintarė U.,Kėdainiai,pristatytas,2.99,2022-08-23,8:38,internetu,5.0
464,5,79.95,Jolanta H.,Šilutė,pristatytas,2.99,2019-06-29,10:37,internetu,5.0
465,4,52.96,Rasa X.,Kretinga,naujas,9.99,2021-02-18,9:14,internetu,5.0
466,3,19.97,Aurimas B.,Zarasai,pristatytas,9.99,2024-04-27,14:12,internetu,5.0
467,1,9.99,Giedrė Q.,Šilutė,pristatytas,2.99,2021-12-30,12:25,internetu,2.0
468,5,82.95,Elžbieta F.,Kalvarija,pristatytas,2.99,2018-07-13,10:47,internetu,4.0
469,1,9.99,Laima K.,Kėdainiai,pristatytas,2.99,2019-02-22,9:44,internetu,4.0
470,1,9.99,Marius Q.,Šilutė,naujas,2.99,2016-08-18,9:56,parduotuvėje,5.0
471,2,34.98,Ona D.,Zarasai,pristatytas,2.99,2020-05-18,9:58,internetu,5.0
472,1,9.99,Marius A.,Lazdijai,pristatytas,19.99,2020-01-06,11:27,internetu,4.0
473,1,14.99,Aurimas S.,Kaišiadorys,pristatytas,9.99,2018-05-27,13:20,parduotuvėje,
474,5,103.95,Viktorija O.,Šilutė,patvirtintas,2.99,2018-01-30,13:44,internetu,5.0
475,4,109.96,Antanas U.,Kaunas,pristatytas,4.99,2018-10-24,9:48,internetu,2.0
476,1,29.99,Aurimas L.,Visaginas,pristatytas,19.99,2014-12-27,13:26,internetu,3.0
477,2,34.98,Jolanta F.,Zarasai,naujas,4.99,2016-02-18,14:6,internetu,5.0
478,3,44.97,Viktorija B.,Kėdainiai,patvirtintas,2.99,2021-05-09,13:58,parduotuvėje,5.0
479,2,59.98,Aurimas Z.,Kaišiadorys,pristatytas,2.99,2023-08-13,9:1,parduotuvėje,5.0
480,4,30.96,Asta G.,Kėdainiai,pristatytas,2.99,2016-01-01,8:4,internetu,4.0
481,1,5.99,Vilma I.,Pakruojis,patvirtintas,0.0,2017-05-28,15:22,internetu,5.0
482,4,60.96,Vytautas J.,Vilnius,atšauktas,19.99,2020-12-12,15:47,parduotuvėje,3.0
483,1,9.99,Rita S.,Mažeikiai,pristatytas,9.99,2018-08-12,11:30,internetu,5.0
484,2,64.98,Gintarė Z.,Utena,pristatytas,2.99,2019-12-10,10:16,internetu,2.0
485,5,46.95,Jolanta W.,Trakai,pristatytas,2.99,2017-10-01,9:43,internetu,3.0
486,2,54.98,Vilma U.,Grigiškės,pristatytas,2.99,2018-10-15,15:15,internetu,3.0
487,1,9.99,Giedrė M.,Prienai,atšauktas,0.0,2022-04-25,8:21,internetu,1.0
488,2,59.98,Laima L.,Zarasai,patvirtintas,2.99,2018-01-01,13:51,internetu,5.0
489,2,17.98,Vilma R.,Joniškis,pristatytas,2.99,2021-09-26,8:49,parduotuvėje,5.0
490,5,76.95,Marius M.,Jonava,išsiųstas,2.99,2021-06-24,12:41,internetu,5.0
491,4,79.96,Aurimas I.,Švenčionys,pristatytas,2.99,2016-12-09,10:15,parduotuvėje,2.0
492,3,67.97,Kazimieras G.,Anykščiai,pristatytas,0.0,2015-03-16,12:36,parduotuvėje,2.0
493,5,109.95,Inga Z.,Zarasai,pristatytas,4.99,2017-04-27,9:52,internetu,2.0
494,2,19.98,Ona S.,Jonava,pristatytas,2.99,2023-12-28,9:16,internetu,3.0
495,3,107.97,Aurimas J.,Visaginas,pristatytas,9.99,2016-08-12,12:57,parduotuvėje,2.0
496,2,37.98,Giedrė K.,Raseiniai,išsiųstas,19.99,2017-09-30,11:18,parduotuvėje,3.0
497,4,40.96,Aldona E.,Šilutė,pristatytas,9.99,2022-09-11,15:8,internetu,4.0
498,3,69.97,Aurimas U.,Kaunas,pristatytas,2.99,2016-09-06,11:45,parduotuvėje,2.0
499,3,23.97,Aurimas T.,Druskininkai,pristatytas,0.0,2015-08-24,11:26,internetu,5.0
500,1,5.99,Aldona I.,Biržai,pristatytas,0.0,2018-11-29,11:7,parduotuvėje,5.0
501,5,124.95,Ona L.,Zarasai,pristatytas,0.0,2020-07-24,11:2,internetu,5.0
502,1,7.99,Gintaras F.,Varėna,pristatytas,4.99,2021-11-10,8:5,internetu,5.0
503,1,29.99,Jolanta P.,Pakruojis,pristatytas,2.99,2024-01-12,15:22,parduotuvėje,1.0
504,3,89.97,Aurimas W.,Biržai,pristatytas,2.99,2018-12-22,11:55,parduotuvėje,3.0
505,4,67.96,Aurimas F.,Grigiškės,išsiųstas,0.0,2023-02-14,9:46,internetu,5.0
506,2,12.98,Gintaras P.,Druskininkai,pristatytas,2.99,2021-04-15,15:41,internetu,2.0
507,1,9.99,Jurgis K.,Jonava,pristatytas,2.99,2022-05-28,12:54,internetu,3.0
508,1,49.99,Jolanta J.,Elektrėnai,pristatytas,2.99,2015-03-28,9:10,internetu,4.0
509,4,62.96,Gintautas W.,Zarasai,pristatytas,19.99,2023-08-27,14:48,internetu,3.0
510,1,4.99,Ona H.,Trakai,atšauktas,2.99,2014-11-27,11:8,internetu,3.0
511,7,119.93,Aurimas U.,Vilnius,pristatytas,19.99,2018-05-14,12:50,parduotuvėje,5.0
512,4,102.96,Gintautas B.,Švenčionys,pristatytas,2.99,2020-01-25,15:21,internetu,3.0
513,4,117.96,Rita S.,Anykščiai,pristatytas,4.99,2019-05-26,9:22,internetu,4.0
514,1,4.99,Kazimieras J.,Tauragė,pristatytas,4.99,2016-01-14,13:44,internetu,5.0
515,3,29.97,Bronius S.,Šilutė,pristatytas,2.99,2021-03-20,13:31,parduotuvėje,3.0
516,1,9.99,Rita F.,Telšiai,pristatytas,19.99,2015-03-25,8:38,parduotuvėje,5.0
517,2,19.98,Antanas H.,Panevėžys,pristatytas,2.99,2016-10-17,14:52,internetu,4.0
518,5,43.95,Jolanta S.,Kaišiadorys,atšauktas,4.99,2015-03-01,9:54,internetu,4.0
519,5,44.95,Marius W.,Širvintos,naujas,4.99,2022-10-03,13:34,internetu,2.0
520,3,34.97,Jolanta S.,Kelmė,pristatytas,2.99,2021-02-21,11:35,internetu,4.0
521,5,50.95,Rita W.,Kėdainiai,išsiųstas,9.99,2014-12-03,10:50,parduotuvėje,4.0
522,3,44.97,Marius O.,Kėdainiai,pristatytas,2.99,2016-03-04,10:21,internetu,5.0
523,5,68.95,Rasa O.,Palanga,pristatytas,19.99,2016-07-17,9:46,parduotuvėje,5.0
524,4,70.96,Aurimas B.,Ignalina,pristatytas,2.99,2019-05-12,9:52,internetu,4.0
525,5,76.95,Laima A.,Šilutė,pristatytas,2.99,2018-12-06,12:40,internetu,1.0
526,2,59.98,Giedrius S.,Širvintos,atšauktas,4.99,2017-09-28,13:0,internetu,3.0
527,5,76.95,Marius C.,Grigiškės,pristatytas,4.99,2016-04-25,15:18,internetu,3.0
528,1,7.99,Kazimieras E.,Kretinga,naujas,0.0,2018-04-10,13:58,internetu,5.0
529,1,9.99,Marius S.,Kalvarija,pristatytas,2.99,2017-11-02,14:2,parduotuvėje,4.0
530,5,109.95,Gintarė S.,Neringa,pristatytas,9.99,2017-09-03,9:54,parduotuvėje,5.0
531,3,25.97,Vitalijus X.,Elektrėnai,pristatytas,2.99,2017-01-28,15:31,internetu,3.0
532,1,5.99,Gintautas O.,Raseiniai,pristatytas,4.99,2024-01-19,12:24,parduotuvėje,5.0
533,5,45.95,Vytautas C.,Lazdijai,patvirtintas,9.99,2016-01-01,10:29,parduotuvėje,4.0
534,3,17.97,Rasa E.,Kėdainiai,pristatytas,9.99,2019-09-06,11:24,internetu,3.0
